signature_id,signature_keywords,gene_symbol,gene_entrez_id,gene_weight,signature_method,publication_doi,description
wu2024_inflammation,wu2024_inflammation|inflammatory response|prognosis|overall survival|immune microenvironment|cc,ITGA5,3678,0.389,weighted_sum|,10.3389/fmolb.2024.1394902,Five-gene inflammation-related prognostic signature for survival assessment in cc.
wu2024_inflammation,wu2024_inflammation|inflammatory response|prognosis|overall survival|immune microenvironment|cc,SLC7A1,6541,0.217,weighted_sum|,10.3389/fmolb.2024.1394902,Five-gene inflammation-related prognostic signature for survival assessment in cc.
wu2024_inflammation,wu2024_inflammation|inflammatory response|prognosis|overall survival|immune microenvironment|cc,GCH1,2643,-0.136,weighted_sum|,10.3389/fmolb.2024.1394902,Five-gene inflammation-related prognostic signature for survival assessment in cc.
wu2024_inflammation,wu2024_inflammation|inflammatory response|prognosis|overall survival|immune microenvironment|cc,LCK,3932,-0.063,weighted_sum|,10.3389/fmolb.2024.1394902,Five-gene inflammation-related prognostic signature for survival assessment in cc.
wu2024_inflammation,wu2024_inflammation|inflammatory response|prognosis|overall survival|immune microenvironment|cc,TNFRSF9,3604,-0.572,weighted_sum|,10.3389/fmolb.2024.1394902,Five-gene inflammation-related prognostic signature for survival assessment in cc.
zeng2026_gltp,zeng2026_gltp|gltp|prognosis|overall survival|immune microenvironment|t cell receptor|hnscc,GIMAP5,55340,-0.185,weighted_sum|,10.7717/peerj.21611,Eight-gene GLTP-related prognostic signature for survival assessment in hnscc.
zeng2026_gltp,zeng2026_gltp|gltp|prognosis|overall survival|immune microenvironment|t cell receptor|hnscc,SHANK2,22941,0.259,weighted_sum|,10.7717/peerj.21611,Eight-gene GLTP-related prognostic signature for survival assessment in hnscc.
zeng2026_gltp,zeng2026_gltp|gltp|prognosis|overall survival|immune microenvironment|t cell receptor|hnscc,SLC2A3,6515,0.317,weighted_sum|,10.7717/peerj.21611,Eight-gene GLTP-related prognostic signature for survival assessment in hnscc.
zeng2026_gltp,zeng2026_gltp|gltp|prognosis|overall survival|immune microenvironment|t cell receptor|hnscc,TRAV13-1,28671,-0.024,weighted_sum|,10.7717/peerj.21611,Eight-gene GLTP-related prognostic signature for survival assessment in hnscc.
zeng2026_gltp,zeng2026_gltp|gltp|prognosis|overall survival|immune microenvironment|t cell receptor|hnscc,TRAV13-2,28670,0.046,weighted_sum|,10.7717/peerj.21611,Eight-gene GLTP-related prognostic signature for survival assessment in hnscc.
zeng2026_gltp,zeng2026_gltp|gltp|prognosis|overall survival|immune microenvironment|t cell receptor|hnscc,TRAV23DV6,28660,-0.266,weighted_sum|,10.7717/peerj.21611,Eight-gene GLTP-related prognostic signature for survival assessment in hnscc.
zeng2026_gltp,zeng2026_gltp|gltp|prognosis|overall survival|immune microenvironment|t cell receptor|hnscc,TRAV25,28658,-0.267,weighted_sum|,10.7717/peerj.21611,Eight-gene GLTP-related prognostic signature for survival assessment in hnscc.
zeng2026_gltp,zeng2026_gltp|gltp|prognosis|overall survival|immune microenvironment|t cell receptor|hnscc,TRBV7-3,28595,-0.412,weighted_sum|,10.7717/peerj.21611,Eight-gene GLTP-related prognostic signature for survival assessment in hnscc.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,RASGEF1B,153020,-0.128,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,RPL21,6144,0.282,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,RPS17,6218,0.014,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,S100A4,6275,-0.086,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,SLC19A2,10560,0.071,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,SLC25A5,292,0.034,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,SMAP2,10902,-0.051,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,TM9SF2,9375,0.056,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,TNFRSF9,3604,0.308,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,TXNRD1,7296,0.025,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,UBAC2,337867,0.019,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,VPS36,51028,-0.03,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,YIF1B,90522,0.01,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,ZAP70,7535,-0.033,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
qiang2025_antitumor_immune,qiang2025_antitumor_immune|anti-tumor immunity|immune signature|immunotherapy|hnscc|head and neck squamous cell carcinoma,ZNF385A,25946,0.278,weighted_sum|,10.1186/s12935-025-03910-y,An anti-tumor immune gene signature developed for prognosis and immunotherapy characterization in head and neck squamous cell carcinoma.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,SLC3A2,6520,0.016949736,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,ARHGDIA,396,-0.00515919,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,IDH2,3418,0.005105094,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,TUBB6,84617,-0.029310112,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,YWHAB,7529,-0.008317464,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,PTK7,5754,0.01309006,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,SPRYD3,84926,-0.032181546,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,GNA12,2768,0.131766631,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,NCS1,23413,0.053922559,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,VAV2,7410,0.065638644,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,NDRG2,57447,-0.054500549,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,RTKN,6242,0.02493637,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,PI4K2A,55361,0.001250778,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,VDR,7421,-0.014850822,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,NAGK,55577,-0.028992614,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,SLC7A5,8140,0.088393784,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,METTL7A,25840,-0.05439225,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,SUSD4,55061,0.017660892,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,EXTL3,2137,0.003163523,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,COL4A5,1287,0.032926605,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,OGFOD1,55239,-0.035848902,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,IRS1,3667,-0.008758255,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,KLF7,8609,0.093607162,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,SLC38A7,55238,1.180791351,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,FADS3,285489,0.062758335,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,EPHX2,2053,-0.014734711,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,RMND5B,64777,-0.138057205,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,RRAGD,58528,-0.175458286,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,APLN,8862,0.050071052,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,CFAP251,144406,0.000497324,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,SEMA4D,10507,0.16861302,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,LRRC8C,84230,0.135849769,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
li2026_paeony_leucine_metabolism,li2026_paeony_leucine_metabolism|leucine metabolism|SLC7A5|mTOR signaling|total glucosides of paeony|hnscc|head and neck squamous cell carcinoma,SYNGR1,9145,-0.054118442,weighted_sum|,10.1016/j.phymed.2026.158576,A leucine-metabolism signature associated with SLC7A5 and mTOR signaling in head and neck squamous cell carcinoma treated experimentally with total glucosides of paeony.
chai2025_migrasome_tme,chai2025_migrasome_tme|migrasome|tumor microenvironment|molecular subtype|prognosis|hnscc|head and neck squamous cell carcinoma,FN1,2335,0.143,weighted_sum|,10.1080/07853890.2025.2558121,A six-gene migrasome- and tumor-microenvironment-related signature developed for molecular stratification and prognosis in head and neck squamous cell carcinoma.
chai2025_migrasome_tme,chai2025_migrasome_tme|migrasome|tumor microenvironment|molecular subtype|prognosis|hnscc|head and neck squamous cell carcinoma,PLAU,5328,0.206,weighted_sum|,10.1080/07853890.2025.2558121,A six-gene migrasome- and tumor-microenvironment-related signature developed for molecular stratification and prognosis in head and neck squamous cell carcinoma.
chai2025_migrasome_tme,chai2025_migrasome_tme|migrasome|tumor microenvironment|molecular subtype|prognosis|hnscc|head and neck squamous cell carcinoma,P4HA1,5033,0.328,weighted_sum|,10.1080/07853890.2025.2558121,A six-gene migrasome- and tumor-microenvironment-related signature developed for molecular stratification and prognosis in head and neck squamous cell carcinoma.
chai2025_migrasome_tme,chai2025_migrasome_tme|migrasome|tumor microenvironment|molecular subtype|prognosis|hnscc|head and neck squamous cell carcinoma,EBF1,1879,-0.569,weighted_sum|,10.1080/07853890.2025.2558121,A six-gene migrasome- and tumor-microenvironment-related signature developed for molecular stratification and prognosis in head and neck squamous cell carcinoma.
chai2025_migrasome_tme,chai2025_migrasome_tme|migrasome|tumor microenvironment|molecular subtype|prognosis|hnscc|head and neck squamous cell carcinoma,PRR11,55771,0.311,weighted_sum|,10.1080/07853890.2025.2558121,A six-gene migrasome- and tumor-microenvironment-related signature developed for molecular stratification and prognosis in head and neck squamous cell carcinoma.
chai2025_migrasome_tme,chai2025_migrasome_tme|migrasome|tumor microenvironment|molecular subtype|prognosis|hnscc|head and neck squamous cell carcinoma,RGS4,5999,0.149,weighted_sum|,10.1080/07853890.2025.2558121,A six-gene migrasome- and tumor-microenvironment-related signature developed for molecular stratification and prognosis in head and neck squamous cell carcinoma.
guo2025_clonal_heterogeneity,guo2025_clonal_heterogeneity|clonal heterogeneity|functional heterogeneity|prognosis|hnscc|head and neck squamous cell carcinoma,CDH1,51343,-0.414,weighted_sum|,10.21037/tcr-2025-1019,A six-gene signature developed to characterize clonal and functional heterogeneity and prognosis in head and neck squamous cell carcinoma.
guo2025_clonal_heterogeneity,guo2025_clonal_heterogeneity|clonal heterogeneity|functional heterogeneity|prognosis|hnscc|head and neck squamous cell carcinoma,PVR,5817,1.03,weighted_sum|,10.21037/tcr-2025-1019,A six-gene signature developed to characterize clonal and functional heterogeneity and prognosis in head and neck squamous cell carcinoma.
guo2025_clonal_heterogeneity,guo2025_clonal_heterogeneity|clonal heterogeneity|functional heterogeneity|prognosis|hnscc|head and neck squamous cell carcinoma,PTPRM,5797,0.4,weighted_sum|,10.21037/tcr-2025-1019,A six-gene signature developed to characterize clonal and functional heterogeneity and prognosis in head and neck squamous cell carcinoma.
guo2025_clonal_heterogeneity,guo2025_clonal_heterogeneity|clonal heterogeneity|functional heterogeneity|prognosis|hnscc|head and neck squamous cell carcinoma,PDGFB,5155,0.48,weighted_sum|,10.21037/tcr-2025-1019,A six-gene signature developed to characterize clonal and functional heterogeneity and prognosis in head and neck squamous cell carcinoma.
guo2025_clonal_heterogeneity,guo2025_clonal_heterogeneity|clonal heterogeneity|functional heterogeneity|prognosis|hnscc|head and neck squamous cell carcinoma,RAP1A,5906,2.397,weighted_sum|,10.21037/tcr-2025-1019,A six-gene signature developed to characterize clonal and functional heterogeneity and prognosis in head and neck squamous cell carcinoma.
guo2025_clonal_heterogeneity,guo2025_clonal_heterogeneity|clonal heterogeneity|functional heterogeneity|prognosis|hnscc|head and neck squamous cell carcinoma,EPHA8,2046,2.53,weighted_sum|,10.21037/tcr-2025-1019,A six-gene signature developed to characterize clonal and functional heterogeneity and prognosis in head and neck squamous cell carcinoma.
li2025_ferroptosis_hpv_negative,li2025_ferroptosis_hpv_negative|ferroptosis|HPV-negative|prognosis|immune infiltration|hnscc|head and neck squamous cell carcinoma,EGFR,1956,0.00078,weighted_sum|,10.3892/ol.2025.15425,A ten-gene ferroptosis-related prognostic signature developed for HPV-negative head and neck squamous cell carcinoma.
li2025_ferroptosis_hpv_negative,li2025_ferroptosis_hpv_negative|ferroptosis|HPV-negative|prognosis|immune infiltration|hnscc|head and neck squamous cell carcinoma,AGPAT3,56894,0.028,weighted_sum|,10.3892/ol.2025.15425,A ten-gene ferroptosis-related prognostic signature developed for HPV-negative head and neck squamous cell carcinoma.
li2025_ferroptosis_hpv_negative,li2025_ferroptosis_hpv_negative|ferroptosis|HPV-negative|prognosis|immune infiltration|hnscc|head and neck squamous cell carcinoma,PPARG,5468,0.043,weighted_sum|,10.3892/ol.2025.15425,A ten-gene ferroptosis-related prognostic signature developed for HPV-negative head and neck squamous cell carcinoma.
li2025_ferroptosis_hpv_negative,li2025_ferroptosis_hpv_negative|ferroptosis|HPV-negative|prognosis|immune infiltration|hnscc|head and neck squamous cell carcinoma,ACSL1,2180,0.006,weighted_sum|,10.3892/ol.2025.15425,A ten-gene ferroptosis-related prognostic signature developed for HPV-negative head and neck squamous cell carcinoma.
li2025_ferroptosis_hpv_negative,li2025_ferroptosis_hpv_negative|ferroptosis|HPV-negative|prognosis|immune infiltration|hnscc|head and neck squamous cell carcinoma,BNIP3,664,0.007,weighted_sum|,10.3892/ol.2025.15425,A ten-gene ferroptosis-related prognostic signature developed for HPV-negative head and neck squamous cell carcinoma.
li2025_ferroptosis_hpv_negative,li2025_ferroptosis_hpv_negative|ferroptosis|HPV-negative|prognosis|immune infiltration|hnscc|head and neck squamous cell carcinoma,TRIB3,57761,0.004,weighted_sum|,10.3892/ol.2025.15425,A ten-gene ferroptosis-related prognostic signature developed for HPV-negative head and neck squamous cell carcinoma.
li2025_ferroptosis_hpv_negative,li2025_ferroptosis_hpv_negative|ferroptosis|HPV-negative|prognosis|immune infiltration|hnscc|head and neck squamous cell carcinoma,ALOXE3,59344,-0.02,weighted_sum|,10.3892/ol.2025.15425,A ten-gene ferroptosis-related prognostic signature developed for HPV-negative head and neck squamous cell carcinoma.
li2025_ferroptosis_hpv_negative,li2025_ferroptosis_hpv_negative|ferroptosis|HPV-negative|prognosis|immune infiltration|hnscc|head and neck squamous cell carcinoma,FLT3,2322,-0.798,weighted_sum|,10.3892/ol.2025.15425,A ten-gene ferroptosis-related prognostic signature developed for HPV-negative head and neck squamous cell carcinoma.
li2025_ferroptosis_hpv_negative,li2025_ferroptosis_hpv_negative|ferroptosis|HPV-negative|prognosis|immune infiltration|hnscc|head and neck squamous cell carcinoma,AMN,215,-0.05,weighted_sum|,10.3892/ol.2025.15425,A ten-gene ferroptosis-related prognostic signature developed for HPV-negative head and neck squamous cell carcinoma.
li2025_ferroptosis_hpv_negative,li2025_ferroptosis_hpv_negative|ferroptosis|HPV-negative|prognosis|immune infiltration|hnscc|head and neck squamous cell carcinoma,MIR9-3HG,254559,-0.098,weighted_sum|,10.3892/ol.2025.15425,A ten-gene ferroptosis-related prognostic signature developed for HPV-negative head and neck squamous cell carcinoma.
sau2026_oxphos_ppp_glycolysis,sau2026_oxphos_ppp_glycolysis|oxidative phosphorylation|pentose phosphate pathway|glycolysis|metabolism|prognosis|hnscc|head and neck squamous cell carcinoma,TCIRG1,10312,0.46,weighted_sum|,10.1038/s41540-026-00689-0,"A 16-gene combined oxidative-phosphorylation, pentose-phosphate-pathway and glycolysis model developed for metabolic stratification and prognosis in head and neck squamous cell carcinoma."
